FIPS,RegionName,var,value
48453,Travis,2004,167066.66666666666
29189,Saint Louis,2004,159333.33333333334
4019,Pima,2004,158633.33333333334
24031,Montgomery,2004,386058.3333333333
15003,Honolulu,2004,381725.0
36119,Westchester,2004,524291.6666666666
55079,Milwaukee,2004,119425.0
6019,Fresno,2004,203408.3333333333
47157,Shelby,2004,108258.33333333331
13121,Fulton,2004,199425.0
37119,Mecklenburg,2004,149100.0
17043,Du Page,2004,271341.6666666667
9001,Fairfield,2004,434491.6666666667
12103,Pinellas,2004,152808.33333333334
34003,Bergen,2004,418833.3333333333
18097,Marion,2004,114070.0
37183,Wake,2004,174583.33333333334
9003,Hartford,2004,208750.0
12031,Duval,2004,133241.66666666666
24033,Prince Georges,2004,216766.66666666663
9009,New Haven,2004,230633.3333333333
26099,Macomb,2004,167033.33333333334
6029,Kern,2004,165300.0
6111,Ventura,2004,508525.0
34023,Middlesex,2004,289250.0
13135,Gwinnett,2004,172600.0
6075,San Francisco,2004,672158.3333333334
24005,Baltimore,2004,187091.66666666663
39061,Hamilton,2004,130600.0
48141,El Paso,2004,84641.66666666667
42091,Montgomery,2004,249408.3333333333
25027,Worcester,2004,260625.0
53053,Pierce,2004,202916.66666666663
34013,Essex,2004,330716.6666666667
48085,Collin,2004,183191.66666666663
36055,Monroe,2004,112300.0
25009,Essex,2004,356833.3333333333
41051,Multnomah,2004,203391.66666666663
25025,Suffolk,2004,341050.0
40109,Oklahoma,2004,89633.33333333333
6081,San Mateo,2004,672258.3333333334
53061,Snohomish,2004,247408.3333333333
17097,Lake,2004,258316.66666666663
13089,Dekalb,2004,162075.0
13067,Cobb,2004,180491.66666666663
6077,San Joaquin,2004,294608.3333333333
17197,Will,2004,193241.66666666663
29095,Jackson,2004,
25021,Norfolk,2004,389225.0
48121,Denton,2004,160875.0
35001,Bernalillo,2004,142583.33333333334
1073,Jefferson,2004,101500.0
34017,Hudson,2004,296308.3333333333
34025,Monmouth,2004,368033.3333333333
47037,Davidson,2004,132391.66666666666
44007,Providence,2004,239291.66666666663
42017,Bucks,2004,268083.3333333333
8041,El Paso,2004,182975.0
24510,Baltimore City,2004,76133.33333333333
12071,Lee,2004,180350.0
40143,Tulsa,2004,95058.33333333331
26081,Kent,2004,141791.66666666666
12105,Polk,2004,121175.0
11001,District of Columbia,2004,309958.3333333333
8031,Denver,2004,212983.3333333333
34029,Ocean,2004,272533.3333333333
8005,Arapahoe,2004,215408.3333333333
25005,Bristol,2004,292491.6666666667
20091,Johnson,2004,182841.66666666663
12009,Brevard,2004,159308.33333333334
39153,Summit,2004,126641.66666666669
10003,New Castle,2004,188058.3333333333
24003,Anne Arundel,2004,271733.3333333333
34039,Union,2004,325225.0
39113,Montgomery,2004,102500.0
8059,Jefferson,2004,239700.0
41067,Washington,2004,212466.66666666663
42071,Lancaster,2004,151541.66666666666
31055,Douglas,2004,126258.33333333331
49049,Utah,2004,168050.0
17089,Kane,2004,217566.66666666663
6099,Stanislaus,2004,259433.3333333333
34007,Camden,2004,156050.0
27123,Ramsey,2004,204633.3333333333
34031,Passaic,2004,317983.3333333333
42029,Chester,2004,276441.6666666667
20173,Sedgwick,2004,97950.0
18089,Lake,2004,
25023,Plymouth,2004,341891.6666666667
12127,Volusia,2004,150541.66666666666
34027,Morris,2004,410733.3333333333
37081,Guilford,2004,117958.33333333331
55025,Dane,2004,191475.0
6097,Sonoma,2004,486358.3333333333
53063,Spokane,2004,129491.66666666669
36085,Richmond,2004,349941.6666666667
36067,Onondaga,2004,102666.66666666669
12101,Pasco,2004,138975.0
25013,Hampden,2004,170483.33333333334
48339,Montgomery,2004,140641.66666666666
45045,Greenville,2004,125866.66666666669
34005,Burlington,2004,213975.0
6107,Tulare,2004,151958.33333333334
39095,Lucas,2004,108233.33333333331
8001,Adams,2004,197091.66666666663
22033,East Baton Rouge,2004,106316.66666666669
51810,Virginia Beach City,2004,192525.0
42133,York,2004,139100.0
22051,Jefferson,2004,124490.90909090907
47093,Knox,2004,118950.0
19153,Polk,2004,134433.33333333334
26049,Genesee,2004,119666.66666666669
53011,Clark,2004,193866.66666666663
6083,Santa Barbara,2004,573591.6666666666
12117,Seminole,2004,170366.66666666666
48491,Williamson,2004,152125.0
32031,Washoe,2004,267208.3333333333
6053,Monterey,2004,521758.3333333333
6095,Solano,2004,372216.6666666667
1097,Mobile,2004,86700.0
42011,Berks,2004,138616.66666666666
51153,Prince William,2004,323083.3333333333
33011,Hillsborough,2004,243025.0
27037,Dakota,2004,238016.66666666663
16001,Ada,2004,148516.66666666666
55133,Waukesha,2004,231075.0
45079,Richland,2004,120841.66666666669
5119,Pulaski,2004,99391.66666666669
12115,Sarasota,2004,200583.3333333333
41005,Clackamas,2004,230541.66666666663
4021,Pinal,2004,143208.33333333334
39151,Stark,2004,115283.33333333331
36071,Orange,2004,248741.66666666663
39017,Butler,2004,143608.33333333334
34021,Mercer,2004,230166.66666666663
42129,Westmoreland,2004,94316.66666666669
29183,Saint Charles,2004,182625.0
18003,Allen,2004,103058.33333333331
41039,Lane,2004,165983.33333333334
37067,Forsyth,2004,125316.66666666669
45019,Charleston,2004,190091.66666666663
42077,Lehigh,2004,155741.66666666666
6061,Placer,2004,404375.0
26161,Washtenaw,2004,229191.66666666663
48355,Nueces,2004,91866.66666666669
47065,Hamilton,2004,118750.0
1089,Madison,2004,
12083,Marion,2004,109708.33333333331
27003,Anoka,2004,210291.66666666663
34035,Somerset,2004,369025.0
12081,Manatee,2004,198241.66666666663
12021,Collier,2004,266791.6666666667
42079,Luzerne,2004,80158.33333333333
37051,Cumberland,2004,93791.66666666669
29510,Saint Louis City,2004,109650.0
51041,Chesterfield,2004,163666.66666666666
41047,Marion,2004,150291.66666666666
48039,Brazoria,2004,131366.66666666666
51107,Loudoun,2004,416841.6666666667
36087,Rockland,2004,420975.0
48027,Bell,2004,104516.66666666669
17111,McHenry,2004,220800.0
51087,Henrico,2004,170216.66666666666
49011,Davis,2004,172850.0
36001,Albany,2004,161641.66666666666
39093,Lorain,2004,132075.0
8069,Larimer,2004,216016.66666666663
42095,Northampton,2004,171758.33333333334
12033,Escambia,2004,108258.33333333331
36027,Dutchess,2004,278358.3333333333
12069,Lake,2004,152575.0
21067,Fayette,2004,132033.33333333334
17201,Winnebago,2004,109125.0
33015,Rockingham,2004,278216.6666666667
8013,Boulder,2004,290133.3333333333
2020,Anchorage,2004,226383.3333333333
48167,Galveston,2004,120633.33333333331
34015,Gloucester,2004,180958.3333333333
24027,Howard,2004,365500.0
8035,Douglas,2004,300141.6666666667
31109,Lancaster,2004,125066.66666666669
45083,Spartanburg,2004,99616.66666666669
26065,Ingham,2004,137041.66666666666
42049,Erie,2004,93566.66666666669
48303,Lubbock,2004,
12111,Saint Lucie,2004,173816.66666666666
12073,Leon,2004,147633.33333333334
29077,Greene,2004,103491.66666666669
18057,Hamilton,2004,186100.0
34001,Atlantic,2004,204025.0
9011,New London,2004,227666.66666666663
17163,Saint Clair,2004,93641.66666666669
6079,San Luis Obispo,2004,484650.0
17119,Madison,2004,96708.33333333331
12097,Osceola,2004,153708.33333333334
42043,Dauphin,2004,125533.33333333331
37063,Durham,2004,150175.0
18141,Saint Joseph,2004,102000.0
13051,Chatham,2004,131583.33333333334
26139,Ottawa,2004,156841.66666666666
47149,Rutherford,2004,126158.33333333331
45063,Lexington,2004,113941.66666666669
6087,Santa Cruz,2004,585283.3333333334
13063,Clayton,2004,118125.0
40027,Cleveland,2004,103416.66666666669
22017,Caddo,2004,
8123,Weld,2004,178658.33333333334
6041,Marin,2004,752325.0
53067,Thurston,2004,190908.3333333333
53035,Kitsap,2004,219716.66666666663
26077,Kalamazoo,2004,130691.66666666669
48479,Webb,2004,86641.66666666667
55009,Brown,2004,139516.66666666666
12001,Alachua,2004,140208.33333333334
28049,Hinds,2004,63891.66666666666
24025,Harford,2004,223375.0
53077,Yakima,2004,118133.33333333331
51710,Norfolk City,2004,135925.0
39099,Mahoning,2004,81591.66666666667
37021,Buncombe,2004,160150.0
27163,Washington,2004,249183.3333333333
42041,Cumberland,2004,144875.0
48309,McLennan,2004,95458.33333333331
36065,Oneida,2004,80733.33333333333
22103,Saint Tammany,2004,
24021,Frederick,2004,277900.0
49057,Weber,2004,140858.33333333334
39085,Lake,2004,148775.0
1101,Montgomery,2004,89483.33333333333
45091,York,2004,131341.66666666666
51550,Chesapeake City,2004,186275.0
29047,Clay,2004,149816.66666666666
5007,Benton,2004,122308.33333333331
6007,Butte,2004,235883.3333333333
36091,Saratoga,2004,182483.3333333333
29099,Jefferson,2004,134066.66666666666
36063,Niagara,2004,88625.0
25001,Barnstable,2004,380283.3333333333
42069,Lackawanna,2004,93675.0
13057,Cherokee,2004,167275.0
39165,Warren,2004,175666.66666666666
4025,Yavapai,2004,195808.3333333333
39155,Trumbull,2004,86566.66666666667
48423,Smith,2004,
35013,Dona Ana,2004,121066.66666666669
42125,Washington,2004,97308.33333333331
51013,Arlington,2004,457091.6666666667
37071,Gaston,2004,101266.66666666669
51760,Richmond City,2004,112391.66666666669
13151,Henry,2004,146566.66666666666
41029,Jackson,2004,204983.3333333333
37129,New Hanover,2004,148008.33333333334
37179,Union,2004,162300.0
53073,Whatcom,2004,211291.66666666663
17019,Champaign,2004,119825.0
6113,Yolo,2004,368550.0
36007,Broome,2004,78791.66666666667
13245,Richmond,2004,79825.0
27137,Saint Louis,2004,99958.33333333331
4015,Mohave,2004,165150.0
26145,Saginaw,2004,92583.33333333331
18039,Elkhart,2004,115775.0
17167,Sangamon,2004,104916.66666666669
39025,Clermont,2004,147666.66666666666
4027,Yuma,2004,109908.33333333331
55101,Racine,2004,149416.66666666666
1117,Shelby,2004,163475.0
48041,Brazos,2004,126908.33333333331
1125,Tuscaloosa,2004,127433.33333333331
54039,Kanawha,2004,58425.0
22019,Calcasieu,2004,100225.0
12019,Clay,2004,150741.66666666666
12109,Saint Johns,2004,237783.3333333333
9005,Litchfield,2004,245600.0
13215,Muscogee,2004,90875.0
16027,Canyon,2004,112458.33333333331
45007,Anderson,2004,91658.33333333331
17143,Peoria,2004,89900.0
15001,Hawaii,2004,256291.66666666663
42019,Butler,2004,146683.33333333334
47187,Williamson,2004,245325.0
36111,Ulster,2004,205208.3333333333
1003,Baldwin,2004,161133.33333333334
6017,El Dorado,2004,370441.6666666667
26093,Livingston,2004,228775.0
12091,Okaloosa,2004,165675.0
51700,Newport News City,2004,135041.66666666666
18163,Vanderburgh,2004,97075.0
13139,Hall,2004,145133.33333333334
37025,Cabarrus,2004,129833.33333333331
20177,Shawnee,2004,
45015,Berkeley,2004,129516.66666666669
37133,Onslow,2004,104800.0
6089,Shasta,2004,212341.66666666663
55087,Outagamie,2004,126125.0
13117,Forsyth,2004,232866.66666666663
53005,Benton,2004,145666.66666666666
6025,Imperial,2004,166650.0
39041,Delaware,2004,230883.3333333333
18157,Tippecanoe,2004,125575.0
12053,Hernando,2004,134208.33333333334
39103,Medina,2004,170408.33333333334
47125,Montgomery,2004,95358.33333333331
26121,Muskegon,2004,99533.33333333331
42089,Monroe,2004,160600.0
37101,Johnston,2004,128033.33333333331
12005,Bay,2004,170108.33333333334
37147,Pitt,2004,98658.33333333331
24013,Carroll,2004,269583.3333333333
55139,Winnebago,2004,132216.66666666666
39089,Licking,2004,131075.0
55059,Kenosha,2004,158800.0
44003,Kent,2004,228625.0
9007,Middlesex,2004,255825.0
18127,Porter,2004,147525.0
26147,Saint Clair,2004,150575.0
37057,Davidson,2004,94908.33333333331
29019,Boone,2004,143341.66666666666
10001,Kent,2004,137666.66666666666
45013,Beaufort,2004,248800.0
39057,Greene,2004,138172.72727272726
39133,Portage,2004,144858.33333333334
28033,DeSoto,2004,
47165,Sumner,2004,128275.0
26075,Jackson,2004,123941.66666666669
12015,Charlotte,2004,174483.33333333334
21117,Kenton,2004,120708.33333333331
37097,Iredell,2004,121208.33333333331
36083,Rensselaer,2004,132100.0
8101,Pueblo,2004,114450.0
31153,Sarpy,2004,138233.33333333334
25015,Hampshire,2004,223450.0
41017,Deschutes,2004,201691.66666666663
20209,Wyandotte,2004,80958.33333333333
48209,Hays,2004,148516.66666666666
34011,Cumberland,2004,117366.66666666669
47163,Sullivan,2004,91466.66666666669
26021,Berrien,2004,117083.33333333331
50007,Chittenden,2004,249308.3333333333
15009,Maui,2004,466366.6666666667
36093,Schenectady,2004,126425.0
37035,Catawba,2004,95283.33333333331
42027,Centre,2004,155366.66666666666
6031,Kings,2004,149975.0
9013,Tolland,2004,223075.0
26115,Monroe,2004,152575.0
12113,Santa Rosa,2004,143791.66666666666
37001,Alamance,2004,120691.66666666669
48251,Johnson,2004,109966.66666666669
6039,Madera,2004,216208.3333333333
38017,Cass,2004,133233.33333333334
42055,Franklin,2004,
48139,Ellis,2004,125508.33333333331
34037,Sussex,2004,256791.66666666663
42107,Schuylkill,2004,57683.333333333336
30111,Yellowstone,2004,138616.66666666666
17161,Rock Island,2004,82950.0
24043,Washington,2004,170400.0
8077,Mesa,2004,150683.33333333334
24017,Charles,2004,258091.66666666663
33013,Merrimack,2004,216308.3333333333
12085,Martin,2004,225441.66666666663
39045,Fairfield,2004,149200.0
18063,Hendricks,2004,145958.33333333334
35049,Santa Fe,2004,241333.3333333333
13223,Paulding,2004,142158.33333333334
37151,Randolph,2004,106775.0
12017,Citrus,2004,122908.33333333331
51510,Alexandria City,2004,386433.3333333333
13153,Houston,2004,98308.33333333331
18081,Johnson,2004,128866.66666666669
37159,Rowan,2004,119325.0
39023,Clark,2004,97733.33333333331
49053,Washington,2004,158683.33333333334
12061,Indian River,2004,174791.66666666666
18105,Monroe,2004,128908.33333333331
51650,Hampton City,2004,120116.66666666669
48329,Midland,2004,98333.33333333331
42051,Fayette,2004,63741.66666666666
45035,Dorchester,2004,144475.0
6055,Napa,2004,511508.3333333333
26025,Calhoun,2004,103875.0
17179,Tazewell,2004,102200.0
36013,Chautauqua,2004,67358.33333333333
6023,Humboldt,2004,240558.3333333333
4005,Coconino,2004,230758.3333333333
37155,Robeson,2004,60600.0
55073,Marathon,2004,109066.66666666669
37135,Orange,2004,206983.3333333333
42075,Lebanon,2004,127883.33333333331
13097,Douglas,2004,141116.66666666666
18095,Madison,2004,92383.33333333331
48187,Guadalupe,2004,134016.66666666666
48441,Taylor,2004,76091.66666666667
48485,Wichita,2004,72683.33333333333
4003,Cochise,2004,121191.66666666669
25003,Berkshire,2004,178150.0
19103,Johnson,2004,155208.33333333334
27139,Scott,2004,253758.3333333333
51179,Stafford,2004,298050.0
34019,Hunterdon,2004,383041.6666666667
13077,Coweta,2004,141775.0
42013,Blair,2004,74983.33333333333
44009,Washington,2004,335783.3333333333
5131,Sebastian,2004,87216.66666666667
39173,Wood,2004,127975.0
40031,Comanche,2004,65183.333333333336
13073,Columbia,2004,137783.33333333334
33017,Strafford,2004,215566.66666666663
47009,Blount,2004,107100.0
47179,Washington,2004,95808.33333333331
51177,Spotsylvania,2004,203041.66666666663
36075,Oswego,2004,75483.33333333333
48183,Gregg,2004,88450.0
48375,Potter,2004,68558.33333333333
48181,Grayson,2004,81408.33333333333
45077,Pickens,2004,106225.0
21015,Boone,2004,162366.66666666666
9015,Windham,2004,186983.3333333333
18035,Delaware,2004,94858.33333333331
29097,Jasper,2004,83350.0
22015,Bossier,2004,111620.0
48367,Parker,2004,134500.0
53057,Skagit,2004,174091.66666666666
13059,Clarke,2004,129550.0
41043,Linn,2004,132241.66666666666
42085,Mercer,2004,
36045,Jefferson,2004,77766.66666666667
40017,Canadian,2004,103758.33333333331
55117,Sheboygan,2004,125375.0
17093,Kendall,2004,215566.66666666663
37085,Harnett,2004,124108.33333333331
55063,La Crosse,2004,103740.0
39169,Wayne,2004,124758.33333333331
47189,Wilson,2004,157325.0
17091,Kankakee,2004,113591.66666666669
5045,Faulkner,2004,98116.66666666669
36089,Saint Lawrence,2004,53633.333333333336
22109,Terrebonne,2004,111091.66666666669
18091,La Porte,2004,105250.0
26005,Allegan,2004,138550.0
20045,Douglas,2004,157841.66666666666
13045,Carroll,2004,108833.33333333331
48451,Tom Green,2004,
30063,Missoula,2004,171925.0
13185,Lowndes,2004,110158.33333333331
34041,Warren,2004,250600.0
36069,Ontario,2004,112541.66666666669
18167,Vigo,2004,86966.66666666667
39029,Columbiana,2004,78691.66666666667
26017,Bay,2004,100058.33333333331
26045,Eaton,2004,145908.33333333334
41019,Douglas,2004,122466.66666666669
45085,Sumter,2004,70716.66666666667
4017,Navajo,2004,140783.33333333334
22005,Ascension,2004,126141.66666666669
5125,Saline,2004,109141.66666666669
37089,Henderson,2004,150200.0
13113,Fayette,2004,222975.0
39003,Allen,2004,87200.0
17037,De Kalb,2004,166833.33333333334
24037,Saint Marys,2004,228091.66666666663
16019,Bonneville,2004,97591.66666666669
48257,Kaufman,2004,120516.66666666669
13313,Whitfield,2004,105258.33333333331
39109,Miami,2004,121408.33333333331
53015,Cowlitz,2004,136466.66666666666
55127,Walworth,2004,148008.33333333334
55039,Fond du Lac,2004,114091.66666666669
36109,Tompkins,2004,134566.66666666666
39007,Ashtabula,2004,89500.0
24015,Cecil,2004,191525.0
13015,Bartow,2004,109633.33333333331
26091,Lenawee,2004,131525.0
51085,Hanover,2004,192566.66666666663
36079,Putnam,2004,363125.0
29037,Cass,2004,
41071,Yamhill,2004,159491.66666666666
36101,Steuben,2004,66191.66666666667
51003,Albemarle,2004,247625.0
47011,Bradley,2004,90008.33333333333
12055,Highlands,2004,94150.0
6057,Nevada,2004,382200.0
55035,Eau Claire,2004,125766.66666666669
24045,Wicomico,2004,118108.33333333331
47113,Madison,2004,83558.33333333333
37045,Cleveland,2004,87258.33333333333
2090,Fairbanks North Star,2004,184516.66666666663
34009,Cape May,2004,352108.3333333333
51770,Roanoke City,2004,95908.33333333331
22057,Lafourche,2004,
54061,Monongalia,2004,
5051,Garland,2004,110816.66666666669
12035,Flagler,2004,183683.3333333333
51740,Portsmouth City,2004,108725.0
28089,Madison,2004,
6101,Sutter,2004,236100.0
13095,Dougherty,2004,80383.33333333333
42097,Northumberland,2004,89058.33333333333
19061,Dubuque,2004,108441.66666666669
37157,Rockingham,2004,84900.0
12119,Sumter,2004,170008.33333333334
39055,Geauga,2004,210541.66666666663
1095,Marshall,2004,85475.0
39157,Tuscarawas,2004,91816.66666666669
48037,Bowie,2004,84950.0
45075,Orangeburg,2004,71308.33333333333
51161,Roanoke,2004,136025.0
56021,Laramie,2004,152133.33333333334
27019,Carver,2004,261500.0
30029,Flathead,2004,166791.66666666666
37023,Burke,2004,88058.33333333333
21037,Campbell,2004,114925.0
47155,Sevier,2004,146925.0
19169,Story,2004,143191.66666666666
30031,Gallatin,2004,173725.0
29165,Platte,2004,167666.66666666666
53025,Grant,2004,76825.0
33009,Grafton,2004,169591.66666666666
2170,Matanuska Susitna,2004,179016.66666666666
36015,Chemung,2004,68608.33333333333
55027,Dodge,2004,126525.0
24009,Calvert,2004,285025.0
27141,Sherburne,2004,206633.3333333333
6045,Mendocino,2004,334958.3333333333
54107,Wood,2004,74400.0
40131,Rogers,2004,82541.66666666667
48005,Angelina,2004,
55089,Ozaukee,2004,224825.0
48231,Hunt,2004,69216.66666666667
41003,Benton,2004,193250.0
13247,Rockdale,2004,145616.66666666666
55109,Saint Croix,2004,171425.0
13297,Walton,2004,132791.66666666666
55055,Jefferson,2004,150125.0
1115,Saint Clair,2004,129475.0
37027,Caldwell,2004,66116.66666666667
28081,Lee,2004,97425.0
44005,Newport,2004,352258.3333333333
18067,Howard,2004,95916.66666666669
41033,Josephine,2004,187016.66666666663
36019,Clinton,2004,95491.66666666669
48361,Orange,2004,82108.33333333333
42033,Clearfield,2004,59575.0
55071,Manitowoc,2004,99333.33333333331
30013,Cascade,2004,112258.33333333331
38015,Burleigh,2004,137200.0
47119,Maury,2004,99416.66666666669
1043,Cullman,2004,
36009,Cattaraugus,2004,63441.66666666666
36011,Cayuga,2004,82758.33333333333
13127,Glynn,2004,162580.0
1051,Elmore,2004,
48213,Henderson,2004,
53029,Island,2004,219291.66666666663
48397,Rockwall,2004,168733.33333333334
51069,Frederick,2004,219641.66666666663
37109,Lincoln,2004,116000.0
53021,Franklin,2004,120075.0
42111,Somerset,2004,77291.66666666667
36105,Sullivan,2004,140650.0
29043,Christian,2004,101033.33333333331
33005,Cheshire,2004,174358.33333333334
39043,Erie,2004,125766.66666666669
18005,Bartholomew,2004,
45057,Lancaster,2004,112933.33333333331
35061,Valencia,2004,93491.66666666669
26159,Van Buren,2004,111041.66666666669
41059,Umatilla,2004,104966.66666666669
48291,Liberty,2004,84350.0
53041,Lewis,2004,124200.0
56025,Natrona,2004,122650.0
41053,Polk,2004,166566.66666666666
48099,Coryell,2004,
26037,Clinton,2004,165758.33333333334
47001,Anderson,2004,81391.66666666667
24001,Allegany,2004,65825.0
28035,Forrest,2004,86400.0
18043,Floyd,2004,124141.66666666669
12107,Putnam,2004,89983.33333333333
45073,Oconee,2004,
48021,Bastrop,2004,115591.66666666669
51015,Augusta,2004,157500.0
36053,Madison,2004,90766.66666666669
12089,Nassau,2004,189758.3333333333
22045,Iberia,2004,
12087,Monroe,2004,527525.0
40145,Wagoner,2004,92825.0
53027,Grays Harbor,2004,87683.33333333333
53007,Chelan,2004,
47141,Putnam,2004,101483.33333333331
6115,Yuba,2004,204633.3333333333
25011,Franklin,2004,180350.0
40101,Muskogee,2004,46325.0
39013,Belmont,2004,63350.0
13031,Bulloch,2004,
18053,Grant,2004,84266.66666666667
18059,Hancock,2004,142875.0
40037,Creek,2004,57225.0
40125,Pottawatomie,2004,52025.0
13013,Barrow,2004,129758.33333333331
18177,Wayne,2004,90233.33333333331
18109,Morgan,2004,130258.33333333331
47059,Greene,2004,67591.66666666667
13295,Walker,2004,88241.66666666667
5085,Lonoke,2004,99341.66666666669
48471,Walker,2004,116391.66666666669
37161,Rutherford,2004,79525.0
28067,Jones,2004,81766.66666666667
12023,Columbia,2004,94275.0
42037,Columbia,2004,85133.33333333333
15007,Kauai,2004,416083.3333333333
13285,Troup,2004,85283.33333333333
51095,James City,2004,250450.0
37031,Carteret,2004,176041.66666666666
41035,Klamath,2004,118191.66666666669
47147,Robertson,2004,111008.33333333331
19049,Dallas,2004,146091.66666666666
34033,Salem,2004,134741.66666666666
36113,Warren,2004,145366.66666666666
51199,York,2004,220900.0
36051,Livingston,2004,96625.0
42025,Carbon,2004,111991.66666666669
51061,Fauquier,2004,298850.0
48409,San Patricio,2004,74425.0
6033,Lake,2004,223083.3333333333
48347,Nacogdoches,2004,
13255,Spalding,2004,103200.0
27013,Blue Earth,2004,149800.0
13047,Catoosa,2004,114350.0
6103,Tehama,2004,140141.66666666666
30049,Lewis and Clark,2004,145175.0
36115,Washington,2004,100325.0
36021,Columbia,2004,171950.0
41011,Coos,2004,126975.0
47063,Hamblen,2004,83483.33333333333
55017,Chippewa,2004,119258.33333333331
36077,Otsego,2004,83608.33333333333
55111,Sauk,2004,152366.66666666666
5033,Crawford,2004,83125.0
45055,Kershaw,2004,84650.0
38101,Ward,2004,
50021,Rutland,2004,
26149,Saint Joseph,2004,92341.66666666669
47167,Tipton,2004,109000.0
53045,Mason,2004,163775.0
37069,Franklin,2004,107375.0
37167,Stanly,2004,104783.33333333331
13157,Jackson,2004,151833.33333333334
45043,Georgetown,2004,188625.0
33001,Belknap,2004,198458.3333333333
36037,Genesee,2004,86716.66666666667
37077,Granville,2004,129216.66666666669
28087,Lowndes,2004,91425.0
18173,Warrick,2004,127733.33333333331
39077,Huron,2004,105150.0
50023,Washington,2004,
26015,Barry,2004,132075.0
27027,Clay,2004,133616.66666666666
53071,Walla Walla,2004,147808.33333333334
31079,Hall,2004,97400.0
37061,Duplin,2004,68183.33333333333
49045,Tooele,2004,139400.0
47019,Carter,2004,78683.33333333333
47073,Hawkins,2004,88075.0
55021,Columbia,2004,138058.33333333334
39147,Seneca,2004,90958.33333333331
18011,Boone,2004,161525.0
37065,Edgecombe,2004,58908.333333333336
54049,Marion,2004,
8045,Garfield,2004,242333.3333333333
8014,Broomfield,2004,254775.0
28109,Pearl River,2004,98275.0
28073,Lamar,2004,126283.33333333331
36035,Fulton,2004,71333.33333333333
6109,Tuolumne,2004,248158.3333333333
45021,Cherokee,2004,64191.66666666666
32510,Carson City,2004,218250.0
6069,San Benito,2004,448916.6666666667
13129,Gordon,2004,117266.66666666669
12131,Walton,2004,328066.6666666667
48199,Hardin,2004,88025.0
48323,Maverick,2004,72591.66666666667
47145,Roane,2004,98866.66666666669
17007,Boone,2004,160441.66666666666
27025,Chisago,2004,220816.66666666663
4007,Gila,2004,121041.66666666669
48401,Rusk,2004,
17095,Knox,2004,
47031,Coffee,2004,91050.0
29101,Johnson,2004,
29113,Lincoln,2004,134690.9090909091
55135,Waupaca,2004,117941.66666666669
39159,Union,2004,152741.66666666666
26027,Cass,2004,
47107,McMinn,2004,87366.66666666667
13103,Effingham,2004,147091.66666666666
37141,Pender,2004,175308.33333333334
8037,Eagle,2004,433441.6666666667
22099,Saint Martin,2004,
32019,Lyon,2004,184933.3333333333
36033,Franklin,2004,64641.66666666666
24047,Worcester,2004,251125.0
47089,Jefferson,2004,107300.0
8067,La Plata,2004,232575.0
48221,Hood,2004,138616.66666666666
36107,Tioga,2004,74550.0
37189,Watauga,2004,199391.66666666663
40147,Washington,2004,63241.66666666666
13039,Camden,2004,127775.0
17073,Henry,2004,84441.66666666667
36017,Chenango,2004,63800.0
17063,Grundy,2004,165125.0
18029,Dearborn,2004,138558.33333333334
1031,Coffee,2004,
44001,Bristol,2004,326308.3333333333
48277,Lamar,2004,
47053,Gibson,2004,56516.66666666666
47043,Dickson,2004,90425.0
18065,Henry,2004,88683.33333333333
39149,Shelby,2004,109525.0
41009,Columbia,2004,152533.33333333334
36023,Cortland,2004,81316.66666666667
55015,Calumet,2004,124425.0
36003,Allegany,2004,52758.333333333336
28149,Warren,2004,93108.33333333331
21113,Jessamine,2004,117208.33333333331
47105,Loudon,2004,91333.33333333331
13175,Laurens,2004,82675.0
33003,Carroll,2004,212975.0
24035,Queen Annes,2004,284883.3333333333
50011,Franklin,2004,202000.0
40019,Carter,2004,58100.0
4023,Santa Cruz,2004,116016.66666666669
28071,Lafayette,2004,144116.66666666666
32005,Douglas,2004,340100.0
40021,Cherokee,2004,65275.0
22061,Lincoln,2004,111150.0
51047,Culpeper,2004,240308.3333333333
12039,Gadsden,2004,78791.66666666667
19181,Warren,2004,
18093,Lawrence,2004,87941.66666666667
41041,Lincoln,2004,156458.33333333334
42099,Perry,2004,115675.0
39011,Auglaize,2004,101741.66666666669
22095,Saint John the Baptist,2004,113283.33333333331
6009,Calaveras,2004,287000.0
13071,Colquitt,2004,75575.0
48373,Polk,2004,
26023,Branch,2004,90041.66666666667
47003,Bedford,2004,94375.0
6093,Siskiyou,2004,
39015,Brown,2004,99866.66666666669
47123,Monroe,2004,95283.33333333331
50025,Windham,2004,
18145,Shelby,2004,111366.66666666669
32023,Nye,2004,179750.0
39033,Crawford,2004,80991.66666666667
33019,Sullivan,2004,165666.66666666666
13137,Habersham,2004,107175.0
48493,Wilson,2004,131091.66666666666
36073,Orleans,2004,72200.0
26107,Mecosta,2004,104708.33333333331
18071,Jackson,2004,95425.0
13069,Coffee,2004,86341.66666666667
39135,Preble,2004,103358.33333333331
18033,De Kalb,2004,107208.33333333331
36121,Wyoming,2004,76766.66666666667
21211,Shelby,2004,149916.66666666666
51171,Shenandoah,2004,162966.66666666666
48499,Wood,2004,
18037,Dubois,2004,113741.66666666669
47099,Lawrence,2004,75775.0
40083,Logan,2004,71208.33333333333
12121,Suwannee,2004,87891.66666666667
13233,Polk,2004,80283.33333333333
39123,Ottawa,2004,137633.33333333334
48481,Wharton,2004,
8085,Montrose,2004,163825.0
