Time,M37351,T63266,T6313,H47921,F23197,F5677,H5708,S86968,M1608,W70332,W91453,W25637,M55212,W36662,H27930,W16407,PAO1,F22031,X9820,F9670,PA7,F34365,T52373,W45909,X78812,F63912,PA14,M74707,T38079,W60856,F30658
12.2,0.0155508541224547,0.0235949796575969,0.0194448758511342,0.0155538341290927,0.0075247505521773,0.00798018245637,0.0295636372523659,0.0289973603810362,0.0235865159679683,0.0272955690773889,0.0114078208368725,0.0086650634039057,0.0034109808042048,0.0090904347772277,0.0423843214106655,0.0281196672462023,0.0137194949889761,0.0393362827790001,0.0343239959668433,0.0227004781260744,0.0119085713905967,0.0327496945262031,0.0048516340706293,0.0196410762815819,0.0229652798749983,0.0331591929460382,0.0280181778001638,0.0065950031210958,0.0179489970127971,0.0140235533605313,0.0251475480128764
12.3,0.0159530231880132,0.0249332818748328,0.0200175408354273,0.0162668334438401,0.0079670233297448,0.0082158517593436,0.0309071567862449,0.0298587553988399,0.0238261279609995,0.0278531107694192,0.0116222767314781,0.0095138227415201,0.0041365826423562,0.0092731503112042,0.0436047390798456,0.029433029697555,0.0135659463585215,0.0407910211278086,0.0351016195034324,0.0235146009292784,0.0122977032122143,0.0345184160478927,0.0067980926069264,0.0207723783952637,0.0235022834493732,0.0345889925440503,0.0287880340140906,0.0071504901846542,0.0184226024503443,0.0143362263741442,0.0256253255415528
12.4,0.0163414365792237,0.0259101659935247,0.0208001618096301,0.0170162819444137,0.0083140785706597,0.0083673401572858,0.0321317294685646,0.0307404163324418,0.0245489779341258,0.0286974890074959,0.012254129983386,0.0096971709627357,0.0044674528986278,0.0094583652109496,0.0450315970111445,0.0307020778176479,0.0136408570938636,0.0425165483217679,0.0360368725702949,0.0243423134967224,0.0125619312775204,0.0361674223750315,0.0074893996673137,0.0215573446213791,0.0243862653945652,0.036261719320026,0.0296258812638147,0.0072882138348618,0.019262390918617,0.0146445184873025,0.0261993909930337
12.5,0.0167502178020821,0.026486758375434,0.0221192054486877,0.0175124366795117,0.008223159764306,0.0083208193557854,0.0331904460581068,0.0317178417838546,0.0264644474137641,0.0301462865536891,0.0130061565360491,0.0092618665927552,0.0044465602922271,0.0097232908998302,0.0468384295145459,0.0318462483334054,0.0140093900132752,0.0442623651354282,0.0371629693741692,0.0250434843141269,0.012788540060985,0.0370340987845514,0.0061966749766643,0.0219276736408598,0.0252880972706062,0.0379889208710645,0.0305233216399451,0.0071958777514415,0.0205006511274647,0.0149926388315971,0.0269117844060858
12.6,0.0171015159280314,0.0268333074499356,0.0224125551647882,0.0176889770320309,0.008130728321728,0.0083336175074888,0.0337621587616845,0.0326496000005518,0.0263729812378673,0.0306563168389501,0.0129103984806292,0.0093005515805079,0.0042848082480308,0.0098737872492222,0.0480751220944146,0.0327542894510358,0.0150288625441358,0.0452937554928928,0.0377602765583287,0.0257048901736794,0.013258474184426,0.0378143947542768,0.0069117042857824,0.0221123416756241,0.0254622174811274,0.0395869013933982,0.0312703423302331,0.0073818703438082,0.021473430109688,0.0152825862592269,0.0275241002361183
12.7,0.017407666135731,0.0271599464776464,0.0225280126509982,0.0177971685854516,0.0080606118515303,0.0084691904105495,0.0342061208640145,0.0335414146696742,0.0258002616577916,0.0309641771628348,0.012879400058793,0.0096236696367924,0.0040308868722202,0.0099530257106909,0.0490807029224584,0.0336257891422248,0.0155082999972699,0.0460677207273775,0.0382372534153444,0.0264026280319552,0.0134443753599907,0.0386230827374215,0.0085328576844813,0.0222736409642688,0.0257252799860286,0.0409964530896636,0.0319988471025134,0.0078707882698721,0.0221613893352495,0.015526939989449,0.0280010690442102
12.8,0.0178602644506167,0.0287662785943562,0.0229510835615055,0.0180447633567478,0.0081818583762647,0.008563508724859,0.0351679466634107,0.0346864856060183,0.0267501009905152,0.0321333589085312,0.0132617309076048,0.0102261365717677,0.0046461201945174,0.0102386516801914,0.0502057704181437,0.0351004342111427,0.0152154860146682,0.047055148182827,0.0396499016069056,0.0276862328869004,0.0132406802539825,0.0399833818947647,0.0072508454194756,0.0236082966319001,0.0265610663480465,0.0420345964425022,0.0328017557008274,0.0080858283097384,0.0223950020343073,0.0159624564501838,0.0284088125632122
12.9,0.0183688584059898,0.0302046565404258,0.023575849205767,0.0184323816234489,0.0083379653796186,0.0086606065896024,0.0360596514158701,0.0359014212675406,0.0273203864109168,0.0333734670038199,0.0137998967178654,0.010593444846489,0.0050154091461939,0.0105897585578389,0.051809405544824,0.0365556844001507,0.0151960970866288,0.0482324897749606,0.0408788871968464,0.0282268588025391,0.0132642143828451,0.0412587772626093,0.0065333136480559,0.0244628933033034,0.0269940381537055,0.0429672379431177,0.0337110259635343,0.0082992790739027,0.0228020010055052,0.0164612048905245,0.0289188936629476
13.0,0.0187967701379223,0.0307744785561877,0.0243444445194784,0.0190505969700004,0.0083307034974354,0.0088233648856227,0.0365979610998466,0.0368940741126399,0.0271905876070129,0.0342157140820228,0.0143129514303575,0.0106622137133271,0.0049103584781428,0.0107201991742355,0.0546202248965859,0.0376939824164539,0.0153294612516335,0.0496785540060342,0.0414446024027683,0.0281619603740908,0.0134136840463381,0.0421384292745613,0.0072817942905342,0.0245361633921366,0.0272576334351036,0.0438559064593281,0.0348395421679833,0.0085673840127891,0.0243159636762648,0.0168035597873927,0.0297884551402857
13.1,0.019174918684626,0.0320904373273393,0.0256678256376741,0.0196532434715781,0.0083427234483653,0.0089455695223223,0.0377605293092699,0.0379697249466352,0.027612306237412,0.0349539868906701,0.0142661358730171,0.0110350552778628,0.0050437802098436,0.0108748814918775,0.0566513719149787,0.0387311714969309,0.0154504865600602,0.0517973640844241,0.0426194452031155,0.0287201337678373,0.0133791685062115,0.0434490277029644,0.0073155092911315,0.0249963796086819,0.0279833080707399,0.0451608844295615,0.0362559941539426,0.0090362214776773,0.0261541762185133,0.0171216917078073,0.030634637028155
13.2,0.0195087274812551,0.0341849198553762,0.0273118255224891,0.0202051005418122,0.008484758273536,0.0090180211823193,0.0395766253747321,0.0392097813355346,0.028718353810169,0.0356781778384983,0.0142278379465253,0.0117121288191829,0.0054252500488794,0.0111032085258614,0.0582369077810383,0.0397517967207291,0.0157001367217381,0.0538917117676876,0.0445673648921373,0.0301856125409244,0.0133895301726067,0.0450500138244112,0.0070532480689897,0.0261579248819267,0.0287138443998831,0.0467411069355915,0.0376287635728664,0.0095560023304739,0.0277443003352283,0.0174352522956914,0.0314427022814548
13.3,0.0199741371875868,0.0352823836439933,0.0277719990299582,0.020686229897916,0.0089314179970185,0.009128835117969,0.0405179436578804,0.0405164699845173,0.0280925337766525,0.0369076051454342,0.0143114841126454,0.0112683410774725,0.0049869104742106,0.0113450832350568,0.0602249193099266,0.0412379954442197,0.0167622056788625,0.0536969637353905,0.0462559288348136,0.0302775196970945,0.0141678053097472,0.0459071797230352,0.0071044377599796,0.0268642083560949,0.0290863858201423,0.0475294552698159,0.0384535729192566,0.0093776459601563,0.0273666517209579,0.0178908541098655,0.0320861540866988
13.4,0.0205326455718274,0.0360108632660165,0.0282059314869491,0.0208805403784636,0.0094608745984321,0.0092632107636377,0.0415194332773171,0.0418862518795615,0.0276186125911042,0.0380605748789107,0.0146368718294784,0.0109117216479332,0.0046471015089039,0.0116126479649181,0.0627397979909089,0.0425695961278716,0.0179931810589922,0.0536800889536438,0.0476195511176447,0.0303995439914862,0.0149531672747291,0.0467220427934267,0.0072819873700924,0.0274868070611618,0.0297277591050845,0.0485235217054914,0.0391754583511868,0.0092551852731002,0.0270703622955157,0.0184325974092669,0.0327927804751456
13.5,0.021060376121819,0.0364551759130963,0.0290416465202084,0.0208299239711497,0.0093886011011328,0.0094016629877035,0.0433648863969782,0.0432925068325755,0.0286780016608901,0.0387112036943701,0.015436195625995,0.011329902538875,0.0051290266535697,0.0119485322958904,0.0664983961623683,0.0433404208051182,0.0190802367659107,0.0568878444821651,0.0484712686617991,0.0314103961260625,0.0155596228049269,0.0478310209142318,0.0079501245021403,0.0281076709768452,0.0307266304461954,0.0511358841822973,0.0405651338009948,0.0098054588516373,0.027708323404132,0.0188687158548849,0.0338147679121464
13.6,0.0215407576895229,0.0370970333732587,0.0301271651510543,0.0210491761573447,0.0093823990847131,0.0094373501038474,0.0438505174232958,0.0447423005477372,0.0294895311556919,0.0396740021416452,0.0158331037955772,0.0121158520226774,0.0052683714524522,0.0122538005260434,0.0685816842624885,0.0443591156970678,0.0187474086143117,0.0586545120454907,0.0498760987013824,0.0325788488058484,0.0156189848292701,0.0488525633001452,0.0080600777748861,0.0286789985307702,0.0313900234174141,0.0528801500694665,0.0415473312058872,0.0098946576432385,0.0285400235897329,0.0192875887267267,0.0346508148265366
13.7,0.0219491764791261,0.0380931965359344,0.0313340244559807,0.021834278412131,0.0097145783488981,0.0093158211047553,0.0439103698505316,0.0462335992666195,0.0299521366478338,0.0410746076525338,0.0161262918739929,0.0131656031570401,0.0052758095412552,0.0124844834447124,0.0697185492695881,0.045730566321866,0.0183794579577154,0.0594128182004313,0.0520830282723661,0.0337306831128773,0.0156700132233005,0.0498134513062309,0.0078834020332042,0.0292445541979699,0.0320046101787094,0.0539528996496142,0.0424818643055645,0.0097053590507982,0.0295393693197971,0.0197031813319233,0.0353756884028093
13.8,0.0225024917132717,0.0395507229297579,0.0317263092771099,0.0217790347338909,0.0096968843301791,0.0093806167854314,0.0448317893406778,0.04784384131694,0.02979140391013,0.0422634010800633,0.0163907772945877,0.0127633520322391,0.0055079827863473,0.0128102243153138,0.0724272521073729,0.0470533277098821,0.0185073532822412,0.0612576022072268,0.0537098581871252,0.0343722282657823,0.0160857617258751,0.05118948901737,0.0103833530476518,0.0303274165323469,0.0327700460824141,0.0553861096669995,0.0436172581041593,0.0101803431866808,0.0307677831509776,0.020235198178672,0.0364004805564473
13.9,0.0231567693716446,0.0411313967167379,0.0321184459589553,0.0217257118712079,0.0095149779341113,0.0096266529230658,0.0467833814500584,0.0495451755206712,0.0296425231142336,0.0433928676928939,0.0166186150297635,0.012289243070082,0.0057456117511402,0.0131978043951989,0.0757962189518682,0.0484828342976507,0.0190500114447601,0.0637684925190854,0.0553845400100306,0.0350236686467853,0.0167960377387451,0.0529481218354558,0.0131378949695262,0.031675597122487,0.0333227357446776,0.0572783193124025,0.0447357231928577,0.0107522455397164,0.0317841741399254,0.0208572613218753,0.0376231848045347
14.0,0.0236087859806856,0.0422766520722935,0.033747055963545,0.023627332466667,0.0095699875411124,0.0096993779573895,0.0492228158187857,0.0511678424496467,0.0315244086139962,0.0444903007622175,0.0168227530137815,0.0128536884042236,0.0055017301602531,0.0134272194930791,0.0785028267323925,0.0502391377241538,0.0204439001538538,0.0662376468435364,0.0578364651700995,0.0365700293461751,0.0177354920150095,0.0553030688930897,0.0131378960988131,0.0329313888483758,0.0337083622265078,0.0604217098628528,0.0457703378744635,0.010802349486211,0.0321940501782602,0.0213601568147469,0.0389619569197796
14.1,0.024065575202038,0.0435257836774323,0.0352239069644772,0.0244193395014749,0.0097037731262146,0.0097778681110848,0.0510179349610498,0.0528846542046403,0.032153579366636,0.0457836110790733,0.0171200718437732,0.0132499839667989,0.0054378568786086,0.0136802265950269,0.0803457584937169,0.051879294190451,0.0204815579994499,0.0681856488879721,0.0601111009243345,0.0370784767190922,0.0177113132417607,0.056839565310403,0.0130612991729566,0.0336629497669251,0.0346410167734835,0.062704372892084,0.0469181809861847,0.010783040764008,0.0328323179369534,0.0218856761965142,0.0397519760069696
14.2,0.0246571268698154,0.0450056947401429,0.0362937455526698,0.0244855251003972,0.0099550287896931,0.0099637146935216,0.0521705056683889,0.0548631430978238,0.0319345034109691,0.047369641694793,0.0174882940201477,0.0134153747121654,0.0056312374187659,0.0141223608444709,0.0815672929289124,0.0533528645843645,0.0204291620632339,0.0696486132542103,0.06207679276404,0.0371134988373215,0.0176205526371026,0.0576943836873379,0.0126868578674917,0.0340440835302601,0.0359057292473917,0.0640999676235616,0.0483271536641135,0.0106525877999801,0.0340483314274767,0.0225432578420485,0.0403851002868305
14.3,0.0251906975263846,0.0473882864110031,0.0378755794910222,0.0247485275883198,0.010086408977538,0.0100470782805312,0.0535707367686443,0.0567278821923249,0.032648917452786,0.049188343839059,0.0179360127967136,0.0143848558095464,0.0062502465969542,0.0144100891409826,0.0840047875105716,0.0554588301547109,0.0217518813518139,0.0713967969938899,0.064454839672519,0.0381052123395574,0.0187302250332232,0.0594825344384466,0.0126263811853066,0.0353958578325016,0.0368798473474482,0.0660981157364678,0.0502155834672725,0.0114354826149385,0.0357491084125169,0.0231160868309125,0.0415313891380002
14.4,0.0256705817622355,0.0497594227454625,0.0397645302424679,0.0252766968042566,0.0101501909278232,0.0100784926110328,0.0550867843988793,0.0584947696051965,0.0339371720696933,0.0509915970002983,0.018184049851736,0.0158904728675708,0.0068950545256418,0.0145945790646939,0.0871947293639669,0.0576517085740052,0.0226481301464727,0.0733631433265743,0.0671549228255589,0.0400369414822217,0.0192465509706981,0.0616753734064178,0.0126176192829919,0.037065683544256,0.0377583817478501,0.068457546195229,0.0518394902037999,0.0125972176949197,0.0374706116440288,0.0236164856754443,0.0430168852123495
14.5,0.0262156797864692,0.0506219854750684,0.041465131794103,0.0259899861670935,0.0103260472956739,0.0101105712661916,0.0565216907382622,0.0605268252568973,0.0341800349754471,0.0522967021141076,0.0182802370526528,0.0166237443348985,0.0060462204046175,0.0149222111587449,0.0896729778485048,0.0589118374006951,0.0229129504566027,0.0754632452588219,0.0701926065591656,0.0408685982387613,0.0192738634539504,0.0629318479670772,0.0133985466833885,0.0374590352210564,0.0385622831752649,0.0706570841843238,0.0530867277426951,0.012291637452095,0.0385496212097266,0.0242030119149624,0.0438785707856736
14.6,0.0268052592307499,0.0515696058619347,0.0432496954460717,0.0269244850556692,0.0105552628648917,0.010156209573818,0.0581614798852843,0.0626900804001121,0.034866181119194,0.0535988271494876,0.018880031167407,0.0165086792363945,0.0056752724732155,0.0153328924262654,0.0922038736920594,0.0603933404441718,0.023528581684403,0.0779992857323793,0.0728151449019105,0.0420691543579314,0.0197619314087735,0.0644679593952927,0.0135975524514802,0.0380396789645052,0.0396121474089395,0.073306492327073,0.0543055629891804,0.012151914040613,0.0388307032123395,0.0248617922073435,0.044750255069205
14.7,0.0274358401463209,0.0529669969189464,0.0451871137043755,0.0281197355720134,0.0107265082703134,0.0103047669521066,0.0601493071476584,0.0648548276580251,0.0373944415704173,0.0550193563222477,0.0197551234087702,0.0143701911476617,0.0060320625481955,0.0157478486448316,0.094945168384823,0.0625299428839489,0.0244425507338621,0.0811914026315205,0.0748331038313159,0.0442468970705591,0.0206329567351845,0.0667519056740116,0.0123303005636514,0.039397966282064,0.0407841822034829,0.0767397218025112,0.0557018110773153,0.0122569758690615,0.038779478061562,0.0256091160807094,0.0456256075442493
14.8,0.0280727476470036,0.0549109603515628,0.0475155438188456,0.0286249895213805,0.0108988365524796,0.0104000292581485,0.0613295736256028,0.0670670558156873,0.0376266503898439,0.0569127226182388,0.0198810733341247,0.0152086018156393,0.0062849889370644,0.0161394623325609,0.0974674191570771,0.0645321736974574,0.0252721685724762,0.0827262862454259,0.0774719722466176,0.0444943737983678,0.020835524535119,0.0682426310684728,0.0122868928895967,0.0410642463225885,0.0418422493701775,0.0787145635651198,0.0574570676869098,0.0126046950342918,0.039661470941765,0.0263923459383045,0.0466837046871195
14.9,0.0287061384562513,0.0572223359757765,0.0499682386141655,0.0288913358201134,0.0110779162366734,0.0104413748609009,0.0622734618109887,0.0693318947331159,0.0374503012199112,0.0590114484095993,0.0200044335947904,0.0177778325144855,0.006485656499208,0.0165035799554775,0.100019600503103,0.0664797651936835,0.0259080567844148,0.0838423053236925,0.0805183090750987,0.0444833524712315,0.0209574222309431,0.0694501604886309,0.0127340890087631,0.042931556494378,0.0425915537155896,0.0802320263077115,0.0594617284187854,0.0132408569183141,0.0417694814676174,0.0271964188107175,0.0477721413829476
15.0,0.0293035466751805,0.0589978459494118,0.0518696811694482,0.0290929206980114,0.0112416002887708,0.0105932109919735,0.0642481916558156,0.0716603838225326,0.0376255099138745,0.060402554525214,0.0201961130598315,0.0184640238274138,0.0067509407708353,0.0169800149947786,0.103552683977748,0.0686307335565454,0.0263384474748712,0.0874304900270428,0.0832113331807957,0.0454781062183456,0.0210406911807694,0.0713072096133605,0.0134044947883042,0.0445708539394465,0.0430215830981595,0.0830947761788757,0.0610511079507207,0.0136082183845391,0.0423166074404291,0.0279492885001506,0.0484638614737719
15.1,0.0299032866482412,0.0606950904332047,0.0532013324283111,0.0294435409284157,0.0114123271935696,0.0107612661336203,0.0663225701239954,0.0740616679965029,0.0380022539755846,0.061719386248473,0.0206308904743738,0.0186062559039718,0.0068681835057576,0.0174928376070694,0.107015946370564,0.0705077700555484,0.0266441637810004,0.0910669795183196,0.0856751975723044,0.046814177693612,0.0212284895821551,0.0733481502864625,0.0139621895356998,0.0457921436550138,0.044052737250985,0.0862817534257014,0.0624788744493604,0.0139023205333212,0.0432021925758483,0.0287033560059675,0.0491814211012515
15.2,0.0305829780104852,0.0624261295251771,0.0539808581287329,0.0305152574479033,0.0116518592629419,0.0107721862031221,0.0679619064545483,0.0765552727104938,0.0386604251897743,0.0631216411125752,0.0214404030335735,0.0180828316698378,0.0068751932706191,0.0178811326951013,0.109875537144774,0.0718694496268194,0.0269505119891219,0.0932778642245204,0.0878392760737624,0.0477488227378283,0.021615057974159,0.0753821542115142,0.014224804634747,0.046517104389987,0.0458210518788354,0.089219287230121,0.0638800392500777,0.0141353893253176,0.0462397564559771,0.029554791692664,0.0502286786056388
15.3,0.0312805197588236,0.0644108756678156,0.055122217971656,0.0310739962221036,0.0118828060391159,0.0108131595481436,0.0694541309049515,0.0791318604606322,0.0395059447172241,0.065233332619739,0.022601911723455,0.0180433101932337,0.0070853544365253,0.0182972454224008,0.112530440686036,0.0739488777684932,0.0287807581312457,0.09583519526404,0.0906199446395473,0.0484510897433714,0.0225730522380337,0.076903539627388,0.0149791040920162,0.0478596598074614,0.0473512995616966,0.091914358671989,0.0659328828995472,0.0145730359312521,0.0478404960259146,0.0304451212880359,0.050999948260788
15.4,0.0319773656712673,0.0665866640834603,0.0566796350797994,0.0313948204933294,0.0120799229401782,0.0110357622369504,0.0709201640891809,0.0817928954743876,0.0404763499148635,0.0679887586873127,0.0231968770283461,0.0183697868545011,0.0076913499309719,0.0187938672238645,0.115190882605822,0.0767605943496108,0.0298688485637253,0.0987634341568215,0.0941414635952726,0.0490589545255941,0.0230581536360827,0.0782032132651118,0.0161200848359444,0.0499008917852779,0.0488433955093537,0.0944951807056427,0.0680119372639159,0.0152749217546201,0.0487128134288643,0.0313600132854553,0.0516607044056704
15.5,0.0326345878785725,0.0684525140832502,0.0581532562595901,0.0322743303574083,0.0122399330052702,0.0111438703137871,0.0729970269817636,0.0844685856649367,0.0411881197131983,0.0698770463957122,0.0232442740432297,0.0193233291673293,0.0078941475891361,0.0192409576305022,0.119135119856302,0.0789137110511288,0.0296919491634562,0.1016776860158969,0.0983093127488559,0.0501570171835018,0.0228180745608508,0.0806884736464152,0.0156089655336948,0.0512753840720058,0.0502829510871545,0.0975090556912721,0.0692556901185643,0.0159914301174908,0.050121206731712,0.0322233722342454,0.0524415729744856
15.6,0.0332845990424343,0.0703726432674395,0.0596572841220305,0.0331577278885474,0.0123930167577102,0.0112126772702453,0.0752532773084799,0.0871862267889442,0.0417395089942906,0.0715908148994762,0.0235978247005884,0.020137444396514,0.0079501891582777,0.0196761377304755,0.123154034650321,0.0810090893644738,0.0300433319925612,0.10498563136984,0.102219439229168,0.0514708260275324,0.0233898057241237,0.0834901509174167,0.0151677276654177,0.0525921304502848,0.0518760712706285,0.100880492735258,0.0706756875404164,0.0163170544087927,0.0511835418516741,0.0330848081410549,0.0531523616588697
15.7,0.0340455149398421,0.0726465213754679,0.0612143312109506,0.0335596042081217,0.0126629355424171,0.0113812981708899,0.0772510107919819,0.0900264147121448,0.0421059631963788,0.0733794762047373,0.0246457945169507,0.0202896513689311,0.0077343510411329,0.0202294432628457,0.126115442734581,0.0833614993772789,0.0314542018545143,0.1093367221379209,0.105047723567891,0.0526947372458287,0.0251134130017799,0.0857702339138521,0.0157531106238493,0.0541447260277355,0.0535392467261934,0.104688237519436,0.0726503889499838,0.0161393056101326,0.0515278167060792,0.0341312700827895,0.0537332599450293
15.8,0.0347993584362409,0.0749229595177477,0.0628172596584278,0.0342943669538794,0.0129231271793008,0.0115358278925863,0.0797214814294405,0.0929661979985359,0.0428042166843039,0.0753081531567253,0.0254555558996844,0.0205938640559767,0.0078170677877274,0.0207902843288418,0.129940565604633,0.0855912105143333,0.0322148376476865,0.1129968532846069,0.108166855347358,0.0541599749138457,0.0249776628057273,0.0878319953911933,0.0163524651591285,0.0556701252439636,0.0547540018965237,0.1084858764604619,0.0744728711455045,0.0162080451309695,0.052447847545943,0.0351798994176436,0.0542939530693338
15.9,0.0354759149907694,0.0771540533880899,0.0645523446259809,0.0355213603420193,0.0130978988914358,0.0116188602563056,0.0827075790158384,0.0960013808727731,0.044023777276168,0.0773746125336656,0.0259965385007011,0.0212262881021119,0.0084599461069717,0.0212926690900034,0.134795045836866,0.0877455857096049,0.0330742213390768,0.116010563704704,0.111741551137093,0.0558463661504174,0.0248276008070677,0.0897620768680396,0.0168846840599915,0.0571725448207589,0.0559756298467654,0.112236630451469,0.0763426465957722,0.0168389328644485,0.0546184523448523,0.0361156668266008,0.0548389131820519
16.0,0.0361921870808085,0.0792014090079955,0.0675216256147406,0.0361111275065557,0.0133182790349139,0.0117025894641974,0.0850934181495066,0.0991493582165808,0.0446706503749641,0.079260137695304,0.0262128366019249,0.0219004180598721,0.0087959239625519,0.0218179225368031,0.138325494607392,0.0907318377835998,0.0347814887515297,0.119553357013226,0.115683963805362,0.0570210152078828,0.0249640667915056,0.0921502476335749,0.017522746530327,0.0589565636218741,0.0575708902891791,0.116094270327536,0.0785797089862861,0.0175603715090072,0.0561834236907226,0.0371507338464022,0.0554883512989401
16.1,0.0369476013651314,0.0813793629083102,0.0710363921030167,0.0366234182519555,0.0135716100742995,0.0117883825166159,0.0871723626610948,0.1024022208903569,0.0453728635019194,0.0812810777542317,0.0265499658835634,0.022564034465745,0.0091002398555398,0.0223680074913435,0.141741271645825,0.0940364809685486,0.0358638925342578,0.123340192577695,0.119803244923398,0.0580801223231843,0.0254529525739279,0.0947400099788871,0.0182473166485116,0.0608453792820709,0.0590998200681453,0.120208689653276,0.0810773820219467,0.0183443263299066,0.0575857094862804,0.0382868804536523,0.0562266958868848
16.2,0.0376899463854799,0.0843283391307397,0.0740280558264969,0.0374237837767205,0.013716828529842,0.0118644097196178,0.0889935297235199,0.105671894980183,0.0474060811468279,0.0839656228917975,0.0270806263844054,0.0231665146487026,0.0096447516604784,0.0229229385794502,0.1461988402440759,0.0969532364275395,0.0364786083807635,0.1272597012385,0.123859863640389,0.0592902416094106,0.0264901547835752,0.0972092401665882,0.0190842030919754,0.0625787415867543,0.0605355187586445,0.125038783797951,0.0835857914663031,0.0190642222999022,0.059049875074177,0.0394106570491269,0.05701855215579
16.3,0.0384483168030419,0.0869589517932712,0.07611145078522,0.0385573236992905,0.0138726445982708,0.0119522163087681,0.0909887025239866,0.10905369167062,0.0496651187954551,0.0868064302895986,0.0274716520137649,0.023431017826191,0.0098608567567164,0.0234990918649855,0.151183600947707,0.0996869455935536,0.0371644777912614,0.130583805251675,0.127629090421227,0.0606926169297722,0.0264304550376606,0.0997993083725905,0.0197836358763827,0.0645110439679287,0.0620088228106231,0.129302232986699,0.0860449124445525,0.01955386963134,0.0602529234516093,0.0405763220799216,0.057363470170627
16.4,0.0392475577557341,0.0891155761285424,0.0774840158343558,0.0400833301042259,0.0141812589620349,0.0120810054286635,0.0932870553273432,0.11264021332601,0.051733074875702,0.089688114502633,0.0278856631762061,0.0235165654228174,0.0099001037080967,0.024111139137113,0.156622833812195,0.1022664735000119,0.0379309631620343,0.1332933166528719,0.131095939660903,0.0623318474898286,0.0263166803982889,0.1025375323173869,0.0203279967357983,0.0667191337013197,0.0636226635408167,0.132856612675429,0.0885672164620978,0.0198624221392774,0.0612106075553659,0.0418270136500698,0.0574546676829559
16.5,0.0400704966391189,0.0918414505301737,0.0794465124151524,0.0406583217626523,0.0144699615337712,0.0123098998817841,0.0956091861580078,0.116405864780329,0.0512743934558223,0.0925715084094501,0.0285288300862091,0.0241060832707637,0.0100195059992704,0.0247663096057667,0.161664799717373,0.105159075409838,0.0388723025424589,0.136852696960873,0.135147563825334,0.0638325485684106,0.0268310660789415,0.104840910616213,0.021178227969896,0.0685553212691762,0.065656647292039,0.137048148528623,0.0911962496572767,0.0206283193888104,0.0629607018653396,0.0431486588786335,0.0578579789349314
16.6,0.0409139039964646,0.0945556780872766,0.0816491708817807,0.0410703321550995,0.0147163373034033,0.0126699224969376,0.0981388572461925,0.120341359887297,0.0503339241233542,0.0954598817952719,0.0293745456407173,0.0249860951835895,0.0101357743828147,0.0254621359835303,0.166612349961018,0.107971799106058,0.040029554842158,0.140976430758748,0.139594612775301,0.065334456048185,0.027590653094384,0.107212259410075,0.0220226362601096,0.0702447123041183,0.0675398307055771,0.141897918777998,0.0940333797190196,0.0215504422795515,0.0654722844688232,0.0445393115780958,0.0584814904053188
16.7,0.0417585361466292,0.0961458750930073,0.0833218641902071,0.0422662286048258,0.0149669989547586,0.0127834299951654,0.1015227063838019,0.124225548807717,0.0508300918679536,0.0983341446822117,0.0304029511231409,0.0251673358599589,0.0100358454574469,0.0261118160334207,0.1722183921239209,0.109917411096447,0.0414543528851429,0.145082238682075,0.14430542064581,0.0671303212580826,0.0285316964144473,0.111315813947004,0.0223913225234876,0.0720316772602951,0.0691799446845667,0.148095613312142,0.0971357764931741,0.0218759463867637,0.068456338989509,0.0459373999878296,0.0591049390302538
16.8,0.0426049939101597,0.0982016768720246,0.0852117147956975,0.0432460678829772,0.0152182581252374,0.0128714388803219,0.104494995541666,0.12820293365146,0.0518109554754789,0.1012671059128969,0.0307693149196291,0.0254262390063714,0.0100514762809308,0.0267585844685043,0.176787261540808,0.112217661816618,0.0429413690579797,0.1491084964719549,0.148316008199251,0.0688455625810221,0.0295189106351933,0.114344404756505,0.0226018469326634,0.0739965163098589,0.0706628097651368,0.153156455240733,0.1000417751304909,0.0222219410710435,0.0707028368783148,0.0473709650564234,0.0597787805207004
16.9,0.0434522452755704,0.101653577618117,0.0876449463628921,0.0437684836040521,0.0154687799027671,0.0131615495900015,0.106668219291568,0.13252669435912,0.0534475965519492,0.104297678691118,0.0310496739106169,0.0260426097722588,0.0105662905539941,0.0274696028550641,0.179948560511706,0.115493913963799,0.0443542035207694,0.152963357789152,0.1513860853320459,0.0703643406473805,0.0303126419619078,0.115838002636233,0.0227157834043905,0.0762325496912492,0.0722712760637856,0.15646412493291,0.1027286691538119,0.0227179901443074,0.0720087575246908,0.0488851497148852,0.0604497196758684
17.0,0.0442898300401874,0.104034892932853,0.0898055456100265,0.0441740621029584,0.0157203094812507,0.0134489972535002,0.109823268706138,0.136852641401343,0.0544861450038073,0.1069774307554919,0.0320110244683707,0.026644692004661,0.0104895422238346,0.0281455015236871,0.185513865694559,0.1177943831880759,0.0454102614123791,0.157393993780822,0.1546414921451969,0.0716692046336117,0.0305937448570509,0.118491126596468,0.0231452680952406,0.0780939885589599,0.0749730068139216,0.162159580283815,0.1057221397475989,0.0229454015068159,0.0739674568527334,0.0504096543609702,0.0609124366458776
